ID;data;hora;campeonato_id;fase;mandante_id;mandante_placar;visitante_placar;visitante_id;mandante_penalti;visitante_penalti;prorrogacao
17647;29/11/2015;19:30;1;R37;14;3;0;8;;;0
17648;06/12/2015;17:00;1;R38;31;1;0;7;;;0
17649;06/12/2015;17:00;1;R38;17;0;0;12;;;0
17650;06/12/2015;17:00;1;R38;16;0;1;10;;;0
17651;06/12/2015;17:00;1;R38;43;0;2;1;;;0
17652;06/12/2015;17:00;1;R38;3;3;0;53;;;0
17653;06/12/2015;17:00;1;R38;9;2;0;5;;;0
17654;06/12/2015;17:00;1;R38;2;5;1;14;;;0
17655;06/12/2015;17:00;1;R38;25;0;1;15;;;0
17656;06/12/2015;17:00;1;R38;8;1;2;4;;;0
17657;06/12/2015;17:00;1;R38;11;1;1;46;;;0
17658;14/05/2016;16:00;1;R1;4;4;0;14;;;0
17659;14/05/2016;16:00;1;R1;8;1;0;15;;;0
17660;14/05/2016;18:30;1;R1;3;1;0;2;;;0
17661;14/05/2016;21:00;1;R1;17;1;0;5;;;0
17662;15/05/2016;11:00;1;R1;6;0;1;10;;;0
17663;15/05/2016;11:00;1;R1;26;4;1;18;;;0
17664;15/05/2016;16:00;1;R1;28;0;1;7;;;0
17665;15/05/2016;16:00;1;R1;11;0;0;1;;;0
17666;15/05/2016;16:00;1;R1;31;0;0;25;;;0
17667;15/05/2016;18:30;1;R1;9;0;0;53;;;0
17668;21/05/2016;16:00;1;R2;25;2;1;4;;;0
17669;21/05/2016;18:30;1;R2;7;2;2;26;;;0
17670;21/05/2016;21:00;1;R2;5;2;2;31;;;0
17671;22/05/2016;11:00;1;R2;2;2;1;17;;;0
17672;22/05/2016;11:00;1;R2;14;1;1;3;;;0
17673;22/05/2016;16:00;1;R2;53;3;1;28;;;0
17674;22/05/2016;16:00;1;R2;18;3;2;11;;;0
17675;22/05/2016;16:00;1;R2;1;1;0;8;;;0
17676;22/05/2016;16:00;1;R2;10;1;2;9;;;0
17677;22/05/2016;18:30;1;R2;15;1;1;6;;;0
17678;25/05/2016;19:30;1;R3;31;2;2;2;;;0
17679;25/05/2016;19:30;1;R3;6;2;1;14;;;0
17680;25/05/2016;21:00;1;R3;8;2;2;53;;;0
17681;25/05/2016;21:00;1;R3;28;1;1;18;;;0
17682;25/05/2016;21:45;1;R3;4;2;0;7;;;0
17683;25/05/2016;21:45;1;R3;17;1;1;10;;;0
17684;25/05/2016;21:45;1;R3;26;4;1;5;;;0
17685;26/05/2016;11:00;1;R3;11;3;0;25;;;0
17686;26/05/2016;16:00;1;R3;9;1;0;15;;;0
17687;26/05/2016;21:00;1;R3;3;0;3;1;;;0
17688;28/05/2016;16:00;1;R4;5;1;1;28;;;0
17689;28/05/2016;18:30;1;R4;14;2;1;31;;;0
17690;28/05/2016;21:00;1;R4;53;1;1;26;;;0
17691;29/05/2016;11:00;1;R4;15;0;2;11;;;0
17692;29/05/2016;11:00;1;R4;25;1;2;8;;;0
17693;29/05/2016;16:00;1;R4;7;1;0;6;;;0
17694;29/05/2016;16:00;1;R4;18;1;1;3;;;0
17695;29/05/2016;16:00;1;R4;10;1;0;4;;;0
17696;29/05/2016;18:30;1;R4;1;2;0;17;;;0
17697;29/05/2016;18:30;1;R4;2;0;1;9;;;0
17698;01/06/2016;19:30;1;R5;9;1;0;14;;;0
17699;01/06/2016;21:00;1;R5;26;0;1;15;;;0
17700;01/06/2016;21:00;1;R5;17;3;4;53;;;0
17701;01/06/2016;21:00;1;R5;11;1;0;2;;;0
17702;01/06/2016;21:45;1;R5;31;1;0;10;;;0
17703;01/06/2016;21:45;1;R5;3;1;1;7;;;0
17704;01/06/2016;21:45;1;R5;6;0;1;5;;;0
17705;02/06/2016;19:30;1;R5;28;1;2;25;;;0
17706;02/06/2016;21:00;1;R5;4;4;3;1;;;0
17707;02/06/2016;21:00;1;R5;8;1;0;18;;;0
17708;04/06/2016;16:00;1;R6;14;1;0;26;;;0
17709;04/06/2016;20:30;1;R6;53;0;0;7;;;0
17710;04/06/2016;20:30;1;R6;11;2;1;17;;;0
17711;05/06/2016;11:00;1;R6;2;3;0;6;;;0
17712;05/06/2016;11:00;1;R6;28;1;0;31;;;0
17713;05/06/2016;16:00;1;R6;15;4;4;3;;;0
17714;05/06/2016;16:00;1;R6;8;1;2;4;;;0
17715;05/06/2016;16:00;1;R6;1;1;0;25;;;0
17716;05/06/2016;16:00;1;R6;18;1;0;9;;;0
17717;05/06/2016;18:30;1;R6;5;0;1;10;;;0
17718;11/06/2016;16:00;1;R7;9;3;1;28;;;0
17719;11/06/2016;16:00;1;R7;25;2;1;53;;;0
17720;11/06/2016;18:30;1;R7;7;1;1;1;;;0
17721;11/06/2016;21:00;1;R7;10;1;2;14;;;0
17722;12/06/2016;11:00;1;R7;6;1;1;18;;;0
17723;12/06/2016;11:00;1;R7;17;3;2;15;;;0
17724;12/06/2016;16:00;1;R7;4;1;0;11;;;0
17725;12/06/2016;16:00;1;R7;3;2;3;5;;;0
17726;12/06/2016;16:00;1;R7;31;1;0;8;;;0
17727;12/06/2016;19:00;1;R7;26;0;2;2;;;0
17728;15/06/2016;19:30;1;R8;10;2;0;18;;;0
17729;15/06/2016;19:30;1;R8;25;3;2;14;;;0
17730;15/06/2016;19:30;1;R8;53;3;3;1;;;0
17731;15/06/2016;21:00;1;R8;6;3;1;28;;;0
17732;15/06/2016;21:00;1;R8;26;1;0;31;;;0
17733;15/06/2016;21:00;1;R8;2;2;0;15;;;0
17734;15/06/2016;21:45;1;R8;17;2;2;4;;;0
17735;15/06/2016;21:45;1;R8;5;0;1;8;;;0
17736;16/06/2016;19:30;1;R8;9;2;0;3;;;0
17737;16/06/2016;20:00;1;R8;7;1;0;11;;;0
17738;18/06/2016;16:00;1;R9;4;3;1;26;;;0
17739;18/06/2016;18:00;1;R9;14;1;0;2;;;0
17740;18/06/2016;21:00;1;R9;28;2;1;17;;;0
17741;19/06/2016;11:00;1;R9;3;3;0;25;;;0
17742;19/06/2016;11:00;1;R9;18;1;2;53;;;0
17743;19/06/2016;16:00;1;R9;15;2;1;7;;;0
17744;19/06/2016;16:00;1;R9;8;2;2;10;;;0
17745;19/06/2016;16:00;1;R9;31;3;2;9;;;0
17746;19/06/2016;16:00;1;R9;11;3;1;6;;;0
17747;19/06/2016;19:00;1;R9;1;2;0;5;;;0
17748;21/06/2016;21:30;1;R10;4;2;0;28;;;0
17749;22/06/2016;19:30;1;R10;25;0;4;5;;;0
17750;22/06/2016;21:00;1;R10;6;0;0;31;;;0
17751;22/06/2016;21:00;1;R10;26;0;1;8;;;0
17752;22/06/2016;21:45;1;R10;7;2;4;2;;;0
17753;22/06/2016;21:45;1;R10;3;2;1;11;;;0
17754;23/06/2016;15:00;1;R10;53;0;0;14;;;0
17755;23/06/2016;19:15;1;R10;1;1;2;18;;;0
17756;23/06/2016;21:00;1;R10;10;0;0;15;;;0
17757;23/06/2016;21:30;1;R10;17;1;1;9;;;0
17758;25/06/2016;19:00;1;R11;5;2;1;4;;;0
17759;25/06/2016;21:00;1;R11;11;2;1;26;;;0
17760;26/06/2016;11:00;1;R11;28;0;1;3;;;0
17761;26/06/2016;16:00;1;R11;9;2;3;6;;;0
17762;26/06/2016;16:00;1;R11;14;2;0;1;;;0
17763;26/06/2016;16:00;1;R11;8;1;2;7;;;0
17764;26/06/2016;16:00;1;R11;2;3;0;10;;;0
17765;26/06/2016;16:00;1;R11;18;1;1;25;;;0
17766;26/06/2016;18:30;1;R11;15;5;1;53;;;0
17767;26/06/2016;18:30;1;R11;31;0;0;17;;;0
17768;29/06/2016;19:30;1;R12;1;3;2;2;;;0
17769;29/06/2016;19:30;1;R12;8;1;0;9;;;0
17770;29/06/2016;19:30;1;R12;18;3;2;15;;;0
17771;29/06/2016;21:00;1;R12;17;1;0;14;;;0
17772;29/06/2016;21:00;1;R12;53;3;2;5;;;0
17773;29/06/2016;21:45;1;R12;28;0;2;11;;;0
17774;29/06/2016;21:45;1;R12;10;2;1;7;;;0
17775;30/06/2016;19:30;1;R12;26;0;3;25;;;0
17776;30/06/2016;19:30;1;R12;4;4;0;31;;;0
17777;30/06/2016;21:00;1;R12;3;5;3;6;;;0
17778;02/07/2016;16:00;1;R13;7;0;0;17;;;0
17779;02/07/2016;18:30;1;R13;14;1;0;28;;;0
17780;03/07/2016;11:00;1;R13;9;0;1;1;;;0
17781;03/07/2016;11:00;1;R13;5;2;2;18;;;0
17782;03/07/2016;16:00;1;R13;6;2;1;26;;;0
17783;03/07/2016;16:00;1;R13;2;3;0;53;;;0
17784;03/07/2016;16:00;1;R13;11;4;0;8;;;0
17785;03/07/2016;16:00;1;R13;25;1;0;10;;;0
17786;03/07/2016;19:00;1;R13;31;1;1;3;;;0
17787;04/07/2016;20:00;1;R13;15;1;3;4;;;0
17788;09/07/2016;16:30;1;R14;17;0;0;6;;;0
17789;09/07/2016;16:30;1;R14;53;0;2;11;;;0
17790;09/07/2016;21:00;1;R14;25;2;1;15;;;0
17791;10/07/2016;11:00;1;R14;8;2;0;3;;;0
17792;10/07/2016;11:00;1;R14;1;2;1;31;;;0
17793;10/07/2016;16:00;1;R14;26;1;0;9;;;0
17794;10/07/2016;16:00;1;R14;10;3;0;28;;;0
17795;10/07/2016;19:30;1;R14;18;0;0;7;;;0
17796;11/07/2016;20:00;1;R14;5;0;3;14;;;0
17797;12/07/2016;20:30;1;R14;4;1;1;2;;;0
17798;16/07/2016;16:00;1;R15;6;3;3;8;;;0
17799;16/07/2016;18:30;1;R15;2;3;1;25;;;0
17800;17/07/2016;11:00;1;R15;28;0;3;26;;;0
17801;17/07/2016;16:00;1;R15;9;0;1;4;;;0
17802;17/07/2016;16:00;1;R15;7;2;0;5;;;0
17803;17/07/2016;16:00;1;R15;11;1;1;10;;;0
17804;17/07/2016;16:00;1;R15;31;1;1;53;;;0
17805;17/07/2016;16:00;1;R15;14;1;1;18;;;0
17806;17/07/2016;18:30;1;R15;15;4;2;1;;;0
17807;18/07/2016;20:00;1;R15;3;2;1;17;;;0
17808;23/07/2016;16:00;1;R16;11;1;1;31;;;0
17809;23/07/2016;18:30;1;R16;26;0;1;17;;;0
17810;24/07/2016;11:00;1;R16;25;2;2;9;;;0
17811;24/07/2016;11:00;1;R16;4;0;1;3;;;0
17812;24/07/2016;16:00;1;R16;53;2;1;6;;;0
17813;24/07/2016;16:00;1;R16;14;1;0;7;;;0
17814;24/07/2016;16:00;1;R16;1;1;0;10;;;0
17815;24/07/2016;16:00;1;R16;5;1;2;15;;;0
17816;24/07/2016;18:30;1;R16;18;2;3;2;;;0
17817;25/07/2016;20:00;1;R16;8;2;1;28;;;0
17818;30/07/2016;18:30;1;R17;15;2;0;14;;;0
17819;30/07/2016;18:30;1;R17;31;1;0;18;;;0
17820;30/07/2016;21:00;1;R17;3;3;0;26;;;0
17821;31/07/2016;11:00;1;R17;7;3;0;25;;;0
17822;31/07/2016;11:00;1;R17;10;2;2;53;;;0
17823;31/07/2016;16:00;1;R17;17;0;2;8;;;0
17824;31/07/2016;16:00;1;R17;9;0;1;11;;;0
17825;31/07/2016;16:00;1;R17;2;2;0;5;;;0
17826;31/07/2016;18:30;1;R17;6;3;1;4;;;0
17827;31/07/2016;18:30;1;R17;28;0;0;1;;;0
17828;03/08/2016;19:30;1;R18;18;3;1;17;;;0
17829;03/08/2016;19:30;1;R18;15;1;1;28;;;0
17830;03/08/2016;21:45;1;R18;2;0;0;8;;;0
17831;03/08/2016;21:45;1;R18;14;2;0;11;;;0
17832;04/08/2016;19:15;1;R18;25;2;0;6;;;0
17833;04/08/2016;19:30;1;R18;10;1;2;3;;;0
17834;04/08/2016;19:30;1;R18;1;0;0;26;;;0
17835;04/08/2016;21:00;1;R18;5;4;2;9;;;0
17836;04/08/2016;21:30;1;R18;53;1;1;4;;;0
17837;06/08/2016;18:30;1;R19;8;1;0;14;;;0
17838;07/08/2016;11:00;1;R19;28;1;0;2;;;0
17839;07/08/2016;16:00;1;R19;17;3;1;25;;;0
17840;07/08/2016;16:00;1;R19;4;2;1;18;;;0
17841;07/08/2016;16:15;1;R19;9;2;2;7;;;0
17842;07/08/2016;16:15;1;R19;26;1;2;10;;;0
17843;07/08/2016;18:30;1;R19;31;1;1;15;;;0
17844;08/08/2016;20:00;1;R19;3;3;1;53;;;0
17845;08/08/2016;21:00;1;R19;11;1;1;5;;;0
17846;13/08/2016;16:00;1;R20;15;1;0;8;;;0
17847;13/08/2016;18:30;1;R20;25;2;0;31;;;0
17848;14/08/2016;11:00;1;R20;1;3;0;11;;;0
17849;14/08/2016;11:00;1;R20;7;1;0;28;;;0
17850;14/08/2016;16:00;1;R20;18;2;2;26;;;0
17851;14/08/2016;16:00;1;R20;5;2;2;17;;;0
17852;14/08/2016;16:00;1;R20;2;3;0;3;;;0
17853;14/08/2016;16:15;1;R20;10;0;1;6;;;0
17854;14/08/2016;18:30;1;R20;14;0;1;4;;;0
17855;15/08/2016;20:00;1;R20;53;1;0;9;;;0
17856;19/08/2016;21:30;1;R21;28;1;2;53;;;0
17857;20/08/2016;21:00;1;R21;6;3;0;15;;;0
17858;21/08/2016;11:00;1;R21;3;1;0;14;;;0
17859;21/08/2016;11:00;1;R21;8;2;1;1;;;0
17860;21/08/2016;16:00;1;R21;4;2;2;25;;;0
17861;21/08/2016;16:00;1;R21;26;0;1;7;;;0
17862;21/08/2016;16:00;1;R21;9;1;1;10;;;0
17863;21/08/2016;18:00;1;R21;17;2;1;2;;;0
17864;21/08/2016;18:30;1;R21;31;1;2;5;;;0
17865;22/08/2016;20:00;1;R21;11;2;1;18;;;0
17866;27/08/2016;16:00;1;R22;25;2;0;11;;;0
17867;28/08/2016;11:00;1;R22;2;0;1;31;;;0
17868;28/08/2016;11:00;1;R22;5;2;0;26;;;0
17869;28/08/2016;16:00;1;R22;1;1;1;3;;;0
17870;28/08/2016;16:00;1;R22;10;0;0;17;;;0
17871;28/08/2016;16:00;1;R22;53;1;3;8;;;0
17872;28/08/2016;16:00;1;R22;7;0;2;4;;;0
17873;28/08/2016;18:30;1;R22;18;2;1;28;;;0
17874;28/08/2016;18:30;1;R22;15;1;1;9;;;0
17875;29/08/2016;20:00;1;R22;14;1;0;6;;;0
17876;03/09/2016;16:00;1;R18;7;3;2;31;;;0
17877;04/09/2016;16:00;1;R19;6;2;1;1;;;0
17878;07/09/2016;16:00;1;R23;26;2;2;53;;;0
17879;07/09/2016;16:00;1;R23;31;1;0;14;;;0
17880;07/09/2016;16:00;1;R23;6;1;0;7;;;0
17881;07/09/2016;19:30;1;R23;3;2;1;18;;;0
17882;07/09/2016;21:45;1;R23;4;2;1;10;;;0
17883;07/09/2016;21:45;1;R23;8;2;1;25;;;0
17884;07/09/2016;21:45;1;R23;17;4;0;1;;;0
17885;08/09/2016;19:30;1;R23;11;3;0;15;;;0
17886;08/09/2016;21:00;1;R23;9;2;1;2;;;0
17887;08/09/2016;21:00;1;R23;28;0;2;5;;;0
17888;10/09/2016;18:30;1;R24;18;1;2;8;;;0
17889;11/09/2016;11:00;1;R24;10;3;1;31;;;0
17890;11/09/2016;11:00;1;R24;53;1;0;17;;;0
17891;11/09/2016;16:00;1;R24;14;2;1;9;;;0
17892;11/09/2016;16:00;1;R24;5;0;2;6;;;0
17893;11/09/2016;16:00;1;R24;2;2;1;11;;;0
17894;11/09/2016;16:00;1;R24;15;5;3;26;;;0
17895;11/09/2016;18:30;1;R24;25;1;1;28;;;0
17896;11/09/2016;18:30;1;R24;1;0;0;4;;;0
17897;12/09/2016;20:00;1;R24;7;4;2;3;;;0
17898;14/09/2016;19:30;1;R25;6;0;1;2;;;0
17899;14/09/2016;19:30;1;R25;31;2;2;28;;;0
17900;14/09/2016;21:00;1;R25;25;3;0;1;;;0
17901;14/09/2016;21:00;1;R25;26;1;0;14;;;0
17902;14/09/2016;21:45;1;R25;17;1;1;11;;;0
17903;14/09/2016;21:45;1;R25;4;1;1;8;;;0
17904;15/09/2016;19:30;1;R25;7;1;2;53;;;0
17905;15/09/2016;19:30;1;R25;3;1;0;15;;;0
17906;15/09/2016;21:00;1;R25;10;1;0;5;;;0
17907;15/09/2016;21:00;1;R25;9;0;1;18;;;0
17908;17/09/2016;16:00;1;R26;11;0;2;4;;;0
17909;18/09/2016;11:00;1;R26;8;2;0;31;;;0
17910;18/09/2016;16:00;1;R26;53;2;2;25;;;0
17911;18/09/2016;16:00;1;R26;15;0;1;17;;;0
17912;18/09/2016;16:00;1;R26;14;1;0;10;;;0
17913;18/09/2016;16:00;1;R26;5;1;1;3;;;0
17914;18/09/2016;16:00;1;R26;1;0;1;7;;;0
17915;18/09/2016;18:30;1;R26;18;0;1;6;;;0
17916;18/09/2016;18:30;1;R26;2;3;2;26;;;0
17917;19/09/2016;20:00;1;R26;28;1;0;9;;;0
17918;24/09/2016;16:00;1;R27;4;2;1;17;;;0
17919;24/09/2016;18:30;1;R27;15;1;0;2;;;0
17920;24/09/2016;21:00;1;R27;28;1;0;6;;;0
17921;25/09/2016;11:00;1;R27;31;3;1;26;;;0
17922;25/09/2016;11:00;1;R27;14;3;0;25;;;0
17923;25/09/2016;16:00;1;R27;1;1;0;53;;;0
17924;25/09/2016;16:00;1;R27;11;0;1;7;;;0
17925;25/09/2016;16:00;1;R27;18;2;0;10;;;0
17926;25/09/2016;16:00;1;R27;8;2;1;5;;;0
17927;25/09/2016;18:30;1;R27;3;3;1;9;;;0
17928;01/10/2016;11:00;1;R28;7;3;1;15;;;0
17929;01/10/2016;16:00;1;R28;10;0;0;8;;;0
17930;01/10/2016;16:00;1;R28;53;1;4;18;;;0
17931;01/10/2016;16:00;1;R28;2;2;0;14;;;0
17932;01/10/2016;16:30;1;R28;6;2;0;11;;;0
17933;01/10/2016;16:30;1;R28;25;1;2;3;;;0
17934;01/10/2016;18:30;1;R28;5;1;0;1;;;0
17935;01/10/2016;21:00;1;R28;9;1;0;31;;;0
17936;03/10/2016;20:00;1;R28;26;2;3;4;;;0
17937;03/10/2016;21:00;1;R28;17;3;0;28;;;0
17938;05/10/2016;19:30;1;R29;18;0;1;1;;;0
17939;05/10/2016;19:30;1;R29;14;3;1;53;;;0
17940;05/10/2016;21:00;1;R29;2;2;1;7;;;0
17941;05/10/2016;21:00;1;R29;11;0;0;3;;;0
17942;05/10/2016;21:45;1;R29;15;1;1;10;;;0
17943;06/10/2016;19:30;1;R29;9;1;0;17;;;0
17944;08/10/2016;21:00;1;R29;5;2;0;25;;;0
17945;09/10/2016;17:00;1;R29;28;0;2;4;;;0
17946;09/10/2016;17:00;1;R29;8;3;0;26;;;0
17947;09/10/2016;17:00;1;R29;31;0;1;6;;;0
17948;12/10/2016;11:00;1;R30;53;3;0;15;;;0
17949;12/10/2016;19:30;1;R30;17;0;0;31;;;0
17950;12/10/2016;21:45;1;R30;26;2;4;11;;;0
17951;12/10/2016;21:45;1;R30;6;1;0;9;;;0
17952;13/10/2016;19:30;1;R30;3;3;0;28;;;0
17953;13/10/2016;19:30;1;R30;25;2;0;18;;;0
17954;13/10/2016;19:30;1;R30;4;0;0;5;;;0
17955;13/10/2016;21:00;1;R30;10;0;1;2;;;0
17956;13/10/2016;21:00;1;R30;1;1;0;14;;;0
17957;13/10/2016;21:00;1;R30;7;1;2;8;;;0
17958;16/10/2016;17:00;1;R31;6;3;2;3;;;0
17959;16/10/2016;17:00;1;R31;14;2;0;17;;;0
17960;16/10/2016;17:00;1;R31;31;1;2;4;;;0
17961;16/10/2016;17:00;1;R31;5;0;0;53;;;0
17962;16/10/2016;17:00;1;R31;9;2;1;8;;;0
17963;16/10/2016;18:30;1;R31;25;3;0;26;;;0
17964;16/10/2016;18:30;1;R31;11;2;0;28;;;0
17965;16/10/2016;19:30;1;R31;15;1;0;18;;;0
17966;16/10/2016;19:30;1;R31;2;1;1;1;;;0
17967;17/10/2016;20:00;1;R31;7;1;2;10;;;0
17968;19/10/2016;21:45;1;R32;26;0;1;6;;;0
17969;22/10/2016;17:00;1;R32;10;2;0;25;;;0
17970;23/10/2016;17:00;1;R32;1;0;0;9;;;0
17971;23/10/2016;17:00;1;R32;18;0;1;5;;;0
17972;23/10/2016;17:00;1;R32;4;2;1;15;;;0
17973;23/10/2016;17:00;1;R32;8;2;2;11;;;0
17974;23/10/2016;18:30;1;R32;17;1;1;7;;;0
17975;23/10/2016;19:30;1;R32;3;3;0;31;;;0
17976;23/10/2016;19:30;1;R32;53;0;1;2;;;0
17977;24/10/2016;20:00;1;R32;28;1;0;14;;;0
17978;27/10/2016;20:30;1;R33;15;1;0;25;;;0
17979;28/10/2016;19:30;1;R33;7;2;2;18;;;0
17980;29/10/2016;16:30;1;R33;11;1;1;53;;;0
17981;29/10/2016;16:30;1;R33;14;1;0;5;;;0
17982;29/10/2016;16:30;1;R33;3;2;2;8;;;0
17983;29/10/2016;18:30;1;R33;9;1;1;26;;;0
17984;29/10/2016;18:30;1;R33;6;0;0;17;;;0
17985;29/10/2016;19:30;1;R33;31;0;0;1;;;0
17986;29/10/2016;19:30;1;R33;2;1;0;4;;;0
17987;31/10/2016;20:00;1;R33;28;1;0;10;;;0
17988;05/11/2016;17:00;1;R34;8;0;0;6;;;0
17989;05/11/2016;19:30;1;R34;10;4;0;11;;;0
17990;06/11/2016;11:00;1;R34;25;1;2;2;;;0
17991;06/11/2016;17:00;1;R34;5;4;2;7;;;0
17992;06/11/2016;17:00;1;R34;26;1;0;28;;;0
17993;06/11/2016;17:00;1;R34;18;3;2;14;;;0
17994;06/11/2016;17:00;1;R34;4;1;0;9;;;0
17995;06/11/2016;19:30;1;R34;17;2;0;3;;;0
17996;06/11/2016;19:30;1;R34;53;1;0;31;;;0
17997;07/11/2016;20:00;1;R34;1;0;3;15;;;0
17998;15/11/2016;17:00;1;R35;7;1;1;14;;;0
17999;16/11/2016;19:30;1;R35;6;0;2;53;;;0
18000;16/11/2016;21:00;1;R35;17;1;0;26;;;0
18001;16/11/2016;21:45;1;R35;15;0;1;5;;;0
18002;16/11/2016;21:45;1;R35;31;1;1;11;;;0
18003;16/11/2016;21:45;1;R35;28;0;1;8;;;0
18004;17/11/2016;19:30;1;R35;10;1;1;1;;;0
18005;17/11/2016;19:30;1;R35;2;3;2;18;;;0
18006;17/11/2016;21:00;1;R35;3;1;1;4;;;0
18007;17/11/2016;21:00;1;R35;9;1;1;25;;;0
18008;20/11/2016;17:00;1;R36;1;3;0;28;;;0
18009;20/11/2016;17:00;1;R36;5;2;2;2;;;0
18010;20/11/2016;17:00;1;R36;25;1;0;7;;;0
18011;20/11/2016;17:00;1;R36;4;1;0;6;;;0
18012;20/11/2016;17:00;1;R36;18;4;0;31;;;0
18013;20/11/2016;17:00;1;R36;14;2;0;15;;;0
18014;20/11/2016;19:30;1;R36;53;2;0;10;;;0
18015;20/11/2016;19:30;1;R36;26;3;3;3;;;0
18016;20/11/2016;19:30;1;R36;8;2;2;17;;;0
18017;21/11/2016;20:00;1;R36;11;1;0;9;;;0
18018;26/11/2016;20:00;1;R37;6;1;1;25;;;0
18019;26/11/2016;20:00;1;R37;28;2;2;15;;;0
18020;26/11/2016;21:00;1;R37;11;0;0;14;;;0
18021;27/11/2016;17:00;1;R37;3;1;2;10;;;0
18022;27/11/2016;17:00;1;R37;9;1;0;5;;;0
18023;27/11/2016;17:00;1;R37;8;2;0;2;;;0
18024;27/11/2016;17:00;1;R37;4;1;0;53;;;0
18025;27/11/2016;19:30;1;R37;31;1;0;7;;;0
18026;27/11/2016;19:30;1;R37;26;5;1;1;;;0
18027;28/11/2016;20:00;1;R37;17;0;1;18;;;0
18028;11/12/2016;17:00;1;R38;25;2;0;17;;;0
18029;11/12/2016;17:00;1;R38;15;2;0;31;;;0
18030;11/12/2016;17:00;1;R38;10;5;0;26;;;0
18031;11/12/2016;17:00;1;R38;7;1;1;9;;;0
18032;11/12/2016;17:00;1;R38;2;1;0;28;;;0
18033;11/12/2016;17:00;1;R38;1;0;1;6;;;0
18034;11/12/2016;17:00;1;R38;14;0;0;8;;;0
18035;11/12/2016;17:00;1;R38;5;3;2;11;;;0
18036;11/12/2016;17:00;1;R38;18;1;2;4;;;0
18037;11/12/2016;17:00;1;R38;53;-;-;3;;;0
18038;13/05/2017;16:00;1;R1;8;1;1;3;;;0
18039;13/05/2017;19:00;1;R1;11;1;1;53;;;0
18040;14/05/2017;11:00;1;R1;7;3;2;2;;;0
18041;14/05/2017;16:00;1;R1;46;0;0;18;;;0
18042;14/05/2017;16:00;1;R1;13;6;2;14;;;0
18043;14/05/2017;16:00;1;R1;5;1;0;10;;;0
18044;14/05/2017;16:00;1;R1;25;4;0;15;;;0
18045;14/05/2017;16:00;1;R1;4;4;0;12;;;0
18046;14/05/2017;19:00;1;R1;1;2;0;6;;;0
18047;15/05/2017;20:00;1;R1;17;4;1;40;;;0
18048;20/05/2017;16:00;1;R2;2;1;0;17;;;0
18049;20/05/2017;19:00;1;R2;53;1;0;4;;;0
18050;20/05/2017;19:00;1;R2;40;0;3;8;;;0
18051;21/05/2017;11:00;1;R2;12;2;1;13;;;0
18052;21/05/2017;16:00;1;R2;18;0;1;11;;;0
18053;21/05/2017;16:00;1;R2;14;0;2;1;;;0
18054;21/05/2017;16:00;1;R2;3;1;2;7;;;0
18055;21/05/2017;18:00;1;R2;6;2;0;25;;;0
18056;21/05/2017;19:00;1;R2;15;1;1;5;;;0
18057;22/05/2017;20:00;1;R2;10;2;0;46;;;0
18058;27/05/2017;16:00;1;R3;12;3;2;7;;;0
18059;27/05/2017;19:00;1;R3;10;2;0;4;;;0
18060;27/05/2017;21:00;1;R3;18;0;1;17;;;0
18061;28/05/2017;11:00;1;R3;3;2;2;25;;;0
18062;28/05/2017;16:00;1;R3;40;0;1;11;;;0
18063;28/05/2017;16:00;1;R3;14;1;1;8;;;0
18064;28/05/2017;16:00;1;R3;2;0;1;5;;;0
18065;28/05/2017;18:00;1;R3;15;4;3;1;;;0
18066;28/05/2017;19:00;1;R3;6;1;0;13;;;0
18067;29/05/2017;20:00;1;R3;53;2;0;46;;;0
18068;03/06/2017;16:00;1;R4;17;1;0;14;;;0
18069;03/06/2017;18:00;1;R4;7;2;1;18;;;0
18070;03/06/2017;19:00;1;R4;11;2;0;2;;;0
18071;04/06/2017;11:00;1;R4;46;1;0;15;;;0
18072;04/06/2017;11:00;1;R4;8;0;0;6;;;0
18073;04/06/2017;16:00;1;R4;25;1;0;10;;;0
18074;04/06/2017;16:00;1;R4;1;2;0;12;;;0
18075;04/06/2017;16:00;1;R4;4;0;0;3;;;0
18076;04/06/2017;19:00;1;R4;5;0;2;53;;;0
18077;05/06/2017;20:00;1;R4;13;3;0;40;;;0
18078;06/06/2017;20:00;1;R5;7;1;1;14;;;0
18079;07/06/2017;19:30;1;R5;3;1;0;46;;;0
18080;07/06/2017;19:30;1;R5;17;1;0;4;;;0
18081;07/06/2017;21:00;1;R5;2;1;0;6;;;0
18082;07/06/2017;21:45;1;R5;12;2;5;11;;;0
18083;07/06/2017;21:45;1;R5;15;2;0;8;;;0
18084;08/06/2017;19:30;1;R5;10;2;0;18;;;0
18085;08/06/2017;19:30;1;R5;40;3;0;25;;;0
18086;08/06/2017;20:00;1;R5;53;3;6;1;;;0
18087;08/06/2017;21:00;1;R5;13;1;0;5;;;0
18088;10/06/2017;16:00;1;R6;4;3;1;7;;;0
18089;10/06/2017;19:00;1;R6;12;2;1;15;;;0
18090;11/06/2017;11:00;1;R6;6;2;2;17;;;0
18091;11/06/2017;16:00;1;R6;25;3;2;53;;;0
18092;11/06/2017;16:00;1;R6;18;2;0;3;;;0
18093;11/06/2017;16:00;1;R6;46;1;1;8;;;0
18094;11/06/2017;16:00;1;R6;11;3;2;10;;;0
18095;11/06/2017;18:30;1;R6;5;2;0;40;;;0
